Hash do merge,Data do merge,Tempo de isolamento 1 (dias),Tempo de isolamento 2 (dias),Tempo de isolamento (MAX),Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
5b28a34b7c4a54e98d77c92b7bbd3c3550947b5b,2015-10-26 19:08:21,20.36,36.25,36.25,2,24,1,3,72,3,109,1,NAO,0,0
6cdd344e7fc8e652cce7bf16b86654a6df2bec17,2015-10-26 12:21:55,3.88,0.05,3.88,1,1,0,1,2,1,2,0,NAO,0,0
2dee90c5774b1214280feb7fd46f3934f900b0d1,2015-10-26 11:31:22,0.24,0.00,0.24,2,1,0,2,1,2,1,0,NAO,0,0
53cc021064a1dabc02ea811e2a8c2d9977d34c4a,2015-10-20 13:59:37,4.88,0.00,4.88,2,1,0,3,1,2,2,0,NAO,0,0
04e93efccfa18af0773b1fd6a53e9f250d6acf23,2015-10-07 13:34:25,12.45,6.11,12.45,14,1,0,42,3,71,2,0,NAO,0,0
ca4b798cdd8fc83442a57c5140dcca6e5362b127,2015-09-28 17:24:49,7.98,4.43,7.98,8,7,1,17,23,26,50,1,SIM,2,3
dc3cd6eb92f2bdd1bb44000cdd6abd1e5d0285b1,2015-09-28 15:38:39,6.81,0.00,6.81,2,1,0,6,1,7,2,0,NAO,0,0
97b513f2f1b4b3e9c19813e0d64b0f64eb34af54,2015-09-25 17:25:50,4.83,0.00,4.83,1,1,0,3,1,5,2,0,NAO,0,0
d1ae8f25be68c2f2d79a68295ebd5576ed27b5fb,2015-09-25 09:15:10,44.95,0.01,44.95,17,1,1,206,2,334,5,1,NAO,0,0
dcbd65215a842eb84bd2216c7592ca920989053f,2015-09-22 04:02:37,137.61,0.05,137.61,15,2,1,36,6,57,49,1,NAO,0,0
385bcadca94dd633852766f0386488d0be0928d3,2015-09-21 20:12:55,0.00,41.61,41.61,1,2,1,1,2,1,1,0,NAO,0,0
a23cc0249217715cd160112a47c2fff6f5becf89,2015-09-21 20:12:55,134.19,41.79,134.19,15,15,1,35,177,57,329,1,SIM,6,16
9575fcee2b8f0554ff02b768938cbdb180501b46,2015-09-21 20:07:20,0.01,210.35,210.35,1,76,1,2,1354,1,1249,1,NAO,0,0
6a8ca4c1f6573d27236f04701832828508373895,2015-09-11 15:02:22,0.76,0.59,0.76,1,1,0,2,5,4,4,0,NAO,0,0
2be655d7e701b0d63c257bddbd2250ff6759dca3,2015-09-09 15:25:23,125.26,0.00,125.26,1,1,0,1,1,1,3,0,NAO,0,0
b3a033bc725074c65debd8aaf0dd08955145e16c,2015-09-09 14:57:15,166.21,0.00,166.21,50,1,0,1028,1,1084,1,1,NAO,0,0
c87f0d102295b9d4e9b22025328b3afc69948101,2015-09-03 14:50:51,10.95,0.00,10.95,11,1,0,147,1,127,1,0,NAO,0,0
2b751b549b3d0c5fedd3687645451d86cb80c550,2015-08-26 17:13:32,15.68,12.93,15.68,4,14,1,16,158,153,141,1,SIM,13,15
388b39d52ef9ebd068c0261c24ebd454f0a8d434,2015-08-13 16:39:49,0.00,0.00,0.0,1,1,2,1,1,1,2,0,NAO,0,0
d11b1a9861a90eb18696d37d5f97ecd94cc54118,2015-08-13 16:39:49,0.59,2.01,2.01,1,5,1,8,14,143,16,1,NAO,0,0
520673f1c1b5e887e0da3159a18457f57bab8e8c,2015-08-11 11:45:09,0.48,0.03,0.48,1,2,1,4,2,141,3,1,SIM,1,1
e8864eef9a9289ad2bc72bc92e9943fb663e7876,2015-08-11 09:35:42,0.00,0.02,0.02,1,3,0,3,3,141,3,0,NAO,0,0
13e7e28b255d1734cb8ee9d89a0f6938081ebccd,2015-08-03 14:20:43,161.23,0.00,161.23,68,1,1,899,1,942,1,1,SIM,1,1
2cfd6a322a3f3c0c6f60b1766c16e0435281ab52,2015-08-03 14:18:55,161.09,96.93,161.09,68,3,1,899,12,942,26,1,SIM,5,7
df95e8714b7bb5edc5c1b4ca9ecc3a2d28212ce5,2015-07-31 10:47:37,0.00,0.00,0.0,1,1,2,1,1,33,2,0,NAO,0,0
d3a62e73bd8ed81df85b54500b09e008e4bc0cc1,2015-07-27 15:02:26,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
3c3dbbd922b37cde5941de09703bbbebd518a355,2015-07-27 15:02:26,91.00,0.00,91.0,37,1,0,584,1,670,1,0,NAO,0,0
a0fe302aff4700c3e35ae9a96c28ab18da418d81,2015-07-27 10:36:22,90.78,0.97,90.78,33,2,1,557,3,660,5,1,NAO,0,0
45ec8adbcc5909bfbe31c89994a2aa6e1da08cc6,2015-07-23 16:12:57,0.00,0.03,0.03,1,1,0,1,10,3,4,0,NAO,0,0
c3691e0ecfaeb164edb70c0396cc45e939683977,2015-07-17 13:28:24,0.04,0.00,0.04,1,1,0,5,1,3,1,0,NAO,0,0
52e6b38ea19f44ac1395e2ceaa736b338ad6c93d,2015-07-16 14:30:40,0.00,42.55,42.55,1,3,0,1,247,4,314,0,NAO,0,0
dfd287b0a3637ff960be3e79449355cc921c01b8,2015-07-16 12:52:21,42.48,0.01,42.48,3,1,0,243,2,292,5,1,SIM,1,1
2e34ec19332c8e51423a6843b01323ef899e6f25,2015-07-16 00:47:15,41.98,1.01,41.98,3,8,1,241,8,290,9,1,SIM,1,1
5659b111b2fea5b7dc0ea64c366510f296c923f7,2015-07-14 11:21:20,40.38,1.80,40.38,3,3,0,212,3,240,3,1,NAO,0,0
68322dab302a1fdf67eb796c4d27fb4f509e131e,2015-07-12 16:06:05,1.30,0.00,1.3,2,1,0,2,1,2,1,0,NAO,0,0
519e666fcde927f79e7ae31819c3b42f673fe873,2015-07-12 16:05:39,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
8f45f1a004c444d90e79745c44f8bc83f82348e2,2015-07-10 14:19:46,36.45,0.00,36.45,3,1,0,187,1,203,1,1,NAO,0,0
b75064f689fca607a8da375e5067de9f2469a227,2015-07-09 10:48:30,34.94,12.45,34.94,3,10,1,171,34,197,35,1,SIM,4,16
919be97b6f3894a074b73cbc1407ba02c45284a2,2015-06-26 23:24:56,22.86,60.20,60.2,2,16,1,131,84,157,131,1,SIM,4,4
f6a64bb4343d5b2de07c558cf7535314ba3a2216,2015-06-15 14:04:10,48.83,0.01,48.83,10,1,0,22,2,46,2,0,NAO,0,0
85ca501b7cf53df31e634fe70f5ce542c75298c7,2015-06-12 11:33:17,77.14,45.84,77.14,25,1,1,136,2,107,26,1,NAO,0,0
1dca61221eefa8c47c8854bac5f4c7371ce1f449,2015-05-21 19:28:06,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
9b401ace639570892bf41824e60671b2da05f9c2,2015-05-21 18:08:01,1.15,2.04,2.04,2,3,0,8,23,9,18,0,NAO,0,0
dbec480551316e346609c782e3b31c845157d5bf,2015-05-10 14:46:27,0.34,43.05,43.05,2,1,0,2,7,2,1,0,NAO,0,0
30926aaa39dae54eec4c7357c6a135f02cfe6a84,2015-05-10 14:46:27,11.92,43.05,43.05,7,1,0,24,8,31,2,0,NAO,0,0
28ccf5d10b2818e1bce073ac9368b45e18c768be,2015-05-05 15:28:51,4.05,0.02,4.05,3,1,1,4,2,5,2,0,NAO,0,0
e37828806f31a6a0479b323bd27afe6f8381df49,2015-05-05 14:56:33,0.02,0.00,0.02,1,1,2,1,1,1,2,0,NAO,0,0
14a989aef8298746ffd1b95151fa3db1685ad498,2015-05-05 14:56:22,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
caa08bd486fabb6f8f193d9cb6e5ae0c6ab26b89,2015-04-24 04:34:06,28.57,32.62,32.62,1,5,0,6,24,1,7,1,SIM,1,2
b046b8b8e36cd6349b46b0aeca4615a74644fb7f,2015-04-24 04:34:06,28.57,59.33,59.33,1,32,0,6,314,1,239,1,SIM,1,2
f16dead5ce805ec20e24bd2266b3aa034c77ae3f,2015-04-23 14:27:07,21.91,4.26,21.91,2,1,1,5,2,2,2,2,SIM,2,2
b690af3a6249b50f9836f70914e581ed22035336,2015-04-23 14:27:07,0.00,4.26,4.26,1,1,2,3,4,1,4,1,NAO,0,0
83611e9116c03807088b96257a7fc5b1cf8d51ce,2015-04-23 14:27:07,35.94,4.26,35.94,26,1,1,133,6,155,6,1,SIM,2,2
f51541f223f90549eeccb9caafd63eac6760f95e,2015-04-23 14:24:33,11.63,0.00,11.63,4,1,1,5,9,3,3,1,NAO,0,0
f9ded5442959201ffc5742e58c93aa42388d6691,2015-04-23 14:24:33,0.02,0.00,0.02,1,1,0,1,4,1,2,1,NAO,0,0
69671f756bd17d4f96082211116563f44e22010c,2015-04-23 14:24:33,35.83,0.00,35.83,26,1,1,117,16,149,9,1,NAO,0,0
431dd2a78f2b525a056b76bd7b3e63dac3a69856,2015-04-14 14:10:22,6.82,0.00,6.82,1,2,0,1,2,1,1,0,NAO,0,0
8d705cdb77487b85218b37802c95203e741eb069,2015-04-14 14:02:39,10.29,0.00,10.29,6,1,0,13,1,16,1,0,NAO,0,0
e556cabec355fd3f820a2f9fa8fe1f160ad0d89f,2015-04-14 13:35:16,11.21,0.00,11.21,5,1,0,16,1,28,1,0,NAO,0,0
e75875e3693dd47701948e8ab977a44f2a1b117e,2015-04-06 11:30:20,39.11,3.86,39.11,19,3,1,64,9,72,19,1,SIM,4,11
f45ac0fea127454c944a41af15e798525a403fb3,2015-04-02 14:43:23,10.75,0.01,10.75,4,2,1,10,2,5,2,1,NAO,0,0
cdaaa6b0eb28bc74ac99763e9670b01f9369b278,2015-04-02 14:43:23,38.21,14.95,38.21,19,4,1,63,11,72,15,1,SIM,2,9
452bd6981c476a5d8f60a10048cad66ece590917,2015-04-01 17:30:11,0.00,0.00,0.0,1,1,0,1,1,2,1,1,NAO,0,0
d9f7aba339f9bc59ca040ec1379689ace00f12d3,2015-04-01 17:30:11,6.97,10.75,10.75,3,2,1,12,3,5,2,1,NAO,0,0
9fe2f4b442ec84eac5352b476d014c977c5ae4a2,2015-04-01 17:30:11,37.29,10.75,37.29,15,2,1,198,3,136,5,1,NAO,0,0
da6cef3b9c46abd2d0d91bd1e131c76dfb906845,2015-03-31 17:04:38,69.07,13.05,69.07,15,1,1,365,4,183,1,1,NAO,0,0
c1de53ab793a665a5a8906f8a43f19bd91c36895,2015-03-31 16:36:15,0.01,5.82,5.82,1,2,1,2,6,3,1,1,NAO,0,0
e4d61cbae35b8c309c6e038137d334d307b7fa2c,2015-03-31 16:36:15,5.87,5.82,5.87,2,2,1,6,5,4,3,1,SIM,2,6
8557d054dc81d0d254c66f905af8da3dda5dfd0c,2015-03-31 16:36:15,69.06,69.07,69.07,17,15,1,258,347,148,173,1,SIM,5,13
d78cacead68da6113dc408c74a7bebd4c55f2212,2015-03-31 14:26:46,4.12,0.00,4.12,1,1,0,3,1,3,1,0,NAO,0,0
90b356061ff2464f11749dc8b43d1a139b233980,2015-03-31 14:26:46,36.22,0.00,36.22,8,1,1,32,1,29,1,0,NAO,0,0
fa22f400ae027b94d953c672cfb698e8df7ed4a1,2015-03-28 11:57:04,0.00,0.00,0.0,1,1,0,1,2,2,6,0,NAO,0,0
533bda6e9a89b7ad2456c433798c3103f00b2629,2015-03-26 18:54:24,13.57,0.73,13.57,2,1,0,3,2,1,2,0,NAO,0,0
0ede8a444ea59b11bfd1bfacee212751a26c5909,2015-03-26 18:54:24,64.18,0.73,64.18,24,1,1,462,2,604,2,0,NAO,0,0
c9fd50d0f4acb726b68019bd7889a032ed7dbad6,2015-03-25 19:33:56,43.31,8.79,43.31,10,1,1,156,5,230,6,1,NAO,0,0
4ff636c7df450a771eee52a0a54410f7ae2e6b4a,2015-03-25 16:07:42,63.07,2.00,63.07,13,2,1,263,12,141,22,1,SIM,1,1
39b11ca456bdf434c5dcb530bba0cb3141366ccc,2015-03-25 14:58:21,62.76,2.00,62.76,14,2,1,220,12,127,22,1,SIM,1,1
a2ec383f0e3503cbc2f429b1bd2d9b040f5dfa50,2015-03-24 21:09:54,0.17,0.05,0.17,3,1,1,11,2,10,2,1,NAO,0,0
aab90ea7c265ec8cd05f64d6224c8c6ebb3ef7d9,2015-03-20 17:52:29,38.24,7.51,38.24,11,6,1,92,58,212,156,1,SIM,14,16
7a754533bc1658147aa810146840f9eec64bf0de,2015-03-20 15:20:08,87.87,0.09,87.87,24,1,0,522,3,623,3,0,NAO,0,0
87a03663525fa228e23ec444688cee8a3d1d0903,2015-03-20 11:34:44,57.92,0.02,57.92,12,1,1,209,4,117,11,1,SIM,1,1
3a4a3273d0a24eb63ee3619bbfe618cb45eaec17,2015-03-20 11:33:27,0.02,0.01,0.02,1,1,0,2,4,3,11,0,NAO,0,0
4ebd0cc8b736ca2798c5b6574c4969abaaf00f19,2015-03-18 22:18:44,55.50,0.02,55.5,12,1,0,208,2,117,3,1,NAO,0,0
601f007922680f23d9af73966c3ad6057adaa7cd,2015-03-18 00:56:51,55.10,0.46,55.1,12,3,1,208,6,117,14,1,SIM,1,1
c775e1e445896b01707bdd1c6fb793b29938a824,2015-03-18 00:54:08,13.95,0.02,13.95,3,2,1,4,5,7,11,1,SIM,1,1
d75e70b0d64779c25505e2d7d81a474321f74ea8,2015-03-18 00:52:10,0.01,0.00,0.01,2,1,1,4,1,5,11,0,NAO,0,0
89772f055abefd2a7f149f91a5b735c578b9a03b,2015-03-17 13:41:14,7.45,11.57,11.57,2,2,1,3,7,2,4,1,NAO,0,0
21bdac87347e0c80bbdf4fdbca132ff80033b3f3,2015-03-17 13:41:14,54.48,13.94,54.48,13,6,1,204,56,110,186,1,SIM,10,12
8ea5618c53fbe83d6134f2b1d05859951343c871,2015-03-17 13:34:37,7.02,113.28,113.28,1,32,1,2,860,3,834,1,NAO,0,0
d1d10d7aa4032aca2f5d153dedad468461b04aa3,2015-03-17 07:21:11,0.00,0.00,0.0,1,1,0,2,1,2,1,1,NAO,0,0
9a29988016b405298fbfe2b8540a6aa3d8b518ad,2015-03-17 07:21:11,54.20,2.05,54.2,13,1,1,199,3,104,7,1,NAO,0,0
bc6bfceacf767ae878a20cf164f26b9cbf96493d,2015-03-16 17:44:01,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
439daae7468e14552dcfbd8177a5e952c5e6eb06,2015-03-12 22:38:45,6.93,0.00,6.93,6,2,1,56,2,154,1,0,NAO,0,0
5ebc50600e08eff2e3271e33f029b95b8963758d,2015-03-12 21:10:59,6.87,0.06,6.87,5,2,1,54,4,154,6,1,NAO,0,0
5a51cc0303dfc7b2ffb256e70260c937b51b220c,2015-03-12 19:32:12,6.81,0.01,6.81,5,1,0,48,4,154,2,0,NAO,0,0
ae4c02bd16ec22ff72b4e7ab747ae13ffeb26472,2015-03-12 18:34:17,6.77,0.04,6.77,5,2,1,42,5,154,6,0,NAO,0,0
cffd5cc78d5928f6e1637e4fdf3cca90c6b9488c,2015-03-12 16:56:11,50.14,5.71,50.14,12,5,1,178,38,99,154,1,SIM,7,9
050dd10ae798406cad7bde0aa458cfa274643b0a,2015-03-12 12:05:59,0.00,0.00,0.0,1,1,0,1,1,3,5,0,NAO,0,0
26ae0874e7fd14559b1c9065bcc634992699ffb8,2015-03-10 22:36:15,0.16,0.02,0.16,6,1,0,13,3,16,2,0,NAO,0,0
6aad026dcf66d4e9f0b825f01f9b3f9deeaabb5e,2015-03-10 01:43:19,47.53,7.21,47.53,1,10,0,113,106,46,119,1,SIM,2,2
243958fe206d0eb5698b4df2a38a3d987120194e,2015-03-06 17:25:01,44.21,3.73,44.21,1,9,0,101,103,44,225,1,SIM,3,3
d50f904a29cbc437192c360a813a74099b76d470,2015-03-04 14:35:24,0.72,0.08,0.72,3,1,0,11,2,29,2,0,NAO,0,0
050fae168f012f0e256b46a1de77f9f06b26fe36,2015-03-02 19:17:40,35.35,70.10,70.1,1,22,0,74,624,43,639,1,SIM,19,19
312b6afbc614775de0534f8037efd21afeee2164,2015-02-27 12:23:38,1.69,0.01,1.69,6,1,1,17,2,166,1,0,NAO,0,0
c0a07aba3a5d8423651da92e80cfc9b41f666250,2015-02-26 18:58:49,0.00,0.00,0.0,1,1,2,1,1,1,1,0,NAO,0,0
5f9d0fd4c3fe3c47dd3084ca71f558706bed783e,2015-02-26 18:58:49,0.00,0.00,0.0,1,1,2,1,1,1,3,0,NAO,0,0
de052f11f835e3e7f3075b5b483186ba499ae10f,2015-02-26 18:58:49,33.88,0.00,33.88,11,1,1,50,2,301,5,0,NAO,0,0
acae4a576ed258fc7c8cfd32b39301efed2809f6,2015-02-25 09:35:31,92.69,32.68,92.69,28,1,1,685,9,608,14,1,SIM,4,5
00d3896e20b4ef7b888fe492097da2facf1e404f,2015-02-24 22:17:11,0.34,0.05,0.34,4,1,0,7,8,5,41,0,NAO,0,0
7bfa78a7bf6549d2a370bb75be1d7b6e42a46212,2015-02-24 12:10:59,63.34,11.86,63.34,7,1,1,61,2,142,1,0,NAO,0,0
37f32305912e31faa004e1c69a9905c2e363c275,2015-02-16 14:07:00,81.62,56.01,81.62,34,1,1,760,28,569,21,1,SIM,8,8
2305190c938bf3171177c711a1a31c56b4e502e4,2015-02-13 15:00:21,0.15,0.00,0.15,1,1,2,2,1,1,2,0,NAO,0,0
c88e339b0c5bb35b7078f5827ed90dc152fb82a1,2015-02-10 18:16:51,0.15,0.13,0.15,4,1,1,4,4,15,4,0,NAO,0,0
a3a2ad5edd1d7376942a6b331dd8a4546287e799,2015-02-09 11:44:05,4.79,3.76,4.79,7,1,1,54,2,46,71,1,SIM,1,1
3cd883bda448fb9b550df695d61f9ff56fb8ae83,2015-02-05 20:28:09,0.95,9.11,9.11,2,4,0,8,99,6,69,1,SIM,2,2
a75cae93edbdc6c329bcebd3ab5210a5a4575dc5,2015-02-04 15:50:31,7.92,72.41,72.41,4,14,1,48,94,39,151,1,SIM,3,5
705ff49f787f7bcee29ccbb5028ce55ebf471034,2015-02-04 13:56:54,0.65,6.96,6.96,2,3,1,2,4,1,2,0,NAO,0,0
63d33d8eaaaaa84d6460f5cfc858476151bfdc14,2015-02-04 13:56:54,0.00,66.57,66.57,1,3,1,1,15,1,5,0,NAO,0,0
b3cb7a49f7d2890002da067389872e1291ecf7a1,2015-02-04 13:56:54,14.64,71.60,71.6,3,14,1,304,80,198,139,1,SIM,14,10
b75a4f88f296d757dbd1d95aa3fe8349f1f8e5fc,2015-02-02 16:11:12,0.01,5.09,5.09,1,4,1,4,27,10,82,1,SIM,1,1
a50e12f5b0709565ef033f524d7d3122e4506670,2015-02-02 13:23:41,11.02,1.02,11.02,1,1,2,53,4,17,16,1,NAO,0,0
d7a8f44da920ae99af90dbe8db236c7e9b51baef,2015-02-02 10:21:26,5.69,5.76,5.76,3,1,1,14,41,16,29,1,SIM,2,2
c0b520404747a53104d05571fe9d81c691cd7c2a,2015-02-01 11:44:10,10.84,8.30,10.84,1,13,1,52,62,17,99,1,SIM,3,3
06de4ae80349b739899cbe1bd78398c5ae0a9dd5,2015-01-28 10:12:35,4.09,4.79,4.79,5,2,0,23,8,23,7,0,NAO,0,0
fee892c43edde6f2115d9d72f2bc43c59f23fb77,2015-01-27 11:58:06,0.04,0.00,0.04,2,1,0,9,1,14,1,0,NAO,0,0
fb76e48df35a941280b8ad61bd20b7a7b648166e,2015-01-21 11:02:09,56.14,53.45,56.14,5,1,0,12,5,6,2,1,NAO,0,0
e2b78cfd0b63c709ec81ea0e07655df8d9655b51,2015-01-21 11:02:09,82.56,53.45,82.56,46,1,1,607,8,499,29,1,SIM,1,0
27f7daa7f8e42b381c5a9a174e027ada673635ad,2015-01-20 18:03:40,39.80,8.24,39.8,8,6,1,22,30,76,47,1,SIM,2,5
3347604325f785526259c55eba572f72971c85ce,2015-01-20 17:59:53,0.01,47.70,47.7,3,24,1,3,180,3,190,1,NAO,0,0
92a6adf5aff5da92ebbdf78281febccfd40e83ad,2015-01-20 16:00:55,47.62,0.53,47.62,28,1,1,257,2,381,1,1,NAO,0,0
9e7a79074f99b7e6051c3bf07ca2a9c1f7e15501,2015-01-09 10:58:16,0.12,0.85,0.85,1,1,0,2,5,5,8,0,NAO,0,0
995a57d0c28eae9037f2b1f56e85b8b563e5bf0b,2014-12-22 17:48:12,18.46,0.22,18.46,10,1,1,52,14,78,25,1,SIM,1,2
f1a493aa042be7bd5f569f1f7402d0e15af1f558,2014-12-22 17:45:35,9.93,0.22,9.93,4,1,1,6,14,25,25,1,SIM,11,11
41eb15890d0af5ee923b7482a4ffd0067fb40dbd,2014-12-19 11:42:50,12.38,7.49,12.38,1,1,0,1,2,1,1,0,NAO,0,0
6320acabc46bd6832d2f6db943b69a0634d6b6f9,2014-12-19 11:42:50,13.89,9.93,13.89,10,7,1,43,60,71,180,1,SIM,4,11
fbee6a8022607dcfe6065043f535e424af2ce6e0,2014-12-19 11:35:20,6.88,62.85,62.85,3,35,1,3,743,3,886,1,NAO,0,0
6fba33b870b597975df30791594ebee62cffc2d8,2014-12-18 21:17:39,0.33,0.00,0.33,3,1,1,12,1,13,1,1,NAO,0,0
f6636613068e1bfe266bbaa3027ea7360fead2c0,2014-12-16 10:26:46,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
9b697d0c7b4d5b9e0692c41fb91f850d9df2024d,2014-12-16 10:26:46,47.05,0.00,47.05,21,1,0,133,1,288,1,0,NAO,0,0
2fc9abd8261646de0c6938832e11c120e1fdc179,2014-12-16 10:25:56,47.05,0.00,47.05,16,1,0,109,1,277,1,0,NAO,0,0
49f2818ae27f7b24a2916b8c436617e375dbb8f1,2014-12-16 10:23:48,3.82,0.00,3.82,5,1,0,18,1,60,1,0,NAO,0,0
7a1f0ae37764cf7fae5657ac538e5895bb7d9332,2014-12-16 10:20:26,1.05,0.00,1.05,4,1,0,16,1,57,1,0,NAO,0,0
f9339a8f2676f0981fb9bc14680e5684b6b9d9c7,2014-12-09 13:18:26,40.17,0.86,40.17,11,2,1,55,3,69,5,1,NAO,0,0
71652f9b9fe2c19f21f344292071827ba9b44a4a,2014-12-09 13:15:29,52.89,40.16,52.89,35,8,1,660,34,825,39,1,SIM,9,8
a9b013d22ecd636f034456fb1ad297477475f4a5,2014-12-09 13:01:53,3.04,4.03,4.03,3,2,0,15,15,13,22,1,NAO,0,0
a79e69130f64eb634fa45d02a259a2f67d85deb5,2014-12-09 12:23:30,25.32,4.03,25.32,12,1,0,32,16,40,25,1,NAO,0,0
5a70c72dd6a603d46c9de7553a3e8044d3019e00,2014-12-08 14:10:07,32.75,0.00,32.75,22,1,0,279,1,276,1,0,NAO,0,0
3970dcc8716b3ba87a407851f25ad5e28cad225d,2014-12-08 14:02:12,0.00,1.04,1.04,1,2,0,1,3,2,6,0,NAO,0,0
27af08c78b592cc79205c1edd9b73d06a8e0cb67,2014-12-08 13:20:39,0.02,1.73,1.73,1,3,0,2,7,4,8,0,NAO,0,0
5253e2b9ac9142ef582a8951233d86bf32becdee,2014-11-14 21:37:15,0.29,8.73,8.73,1,7,1,4,34,3,36,1,SIM,1,1
8fd3b98368d08e783031239b67e7391ab087a8da,2014-11-14 13:03:20,9.77,8.70,9.77,6,3,1,63,6,63,6,1,NAO,0,0
bbc244d7e8d3b9a3a98d866ad952fbe0688ca490,2014-11-14 10:29:07,6.14,0.69,6.14,2,2,1,43,2,26,6,1,NAO,0,0
ed1e3f042018769940097e764563a270add4543e,2014-11-12 19:54:05,12.87,4.97,12.87,5,2,1,69,29,78,21,1,SIM,2,2
5be23f5c67d85422335a3204ffd1b7aafd2ecd1a,2014-11-11 19:56:18,0.00,0.00,0.0,1,1,0,2,2,2,2,0,NAO,0,0
dc36a14cd7dc4d6364869ac508a75ab8708b2584,2014-11-11 11:23:40,0.00,5.00,5.0,1,3,0,1,23,1,43,0,NAO,0,0
4d01b62dcce3ef4a93bf6e960b5ac98131deb2f1,2014-11-11 10:51:02,12.06,3.14,12.06,4,1,1,26,4,32,2,1,NAO,0,0
3ef483621e64d3210e49313d26d31a7ba875b45f,2014-11-06 13:48:10,0.00,0.00,0.0,1,1,2,1,2,1,2,0,NAO,0,0
b6c4d11f58727172758706c7825b0950b9ccb787,2014-10-28 16:57:10,11.00,2.32,11.0,14,2,1,194,2,475,5,1,NAO,0,0
f5af944073c3d1c68f5a0fd8a9ffb78e35ba8cad,2014-10-28 15:42:08,10.98,0.21,10.98,17,4,1,252,5,579,10,1,NAO,0,0
a41ff548d5f1e5700b2ee1dc29502a1c68b60058,2014-10-28 15:40:55,0.00,0.00,0.0,2,1,0,2,1,2,1,0,NAO,0,0
d4e058bfb1e1b5c15433c1a2c8848447fca00e51,2014-10-28 14:58:52,4.78,0.00,4.78,3,1,0,3,1,1,3,0,NAO,0,0
7a58387defff2edbb9bdc70f77cf29c348370ee8,2014-10-28 14:58:52,11.77,0.00,11.77,11,1,0,130,1,420,3,0,NAO,0,0
710fb1fa804aaa166a1e576eaa22f0d2ac95f413,2014-10-28 10:45:43,10.78,0.00,10.78,12,1,1,176,1,455,5,1,NAO,0,0
cce1ba874ec4b05263bed5b6ca6ec745d46780bf,2014-10-28 10:42:30,4.49,10.44,10.44,2,1,0,2,4,1,1,0,NAO,0,0
03736ac5978e3c1f8a3e4b9999f0c7030cf18572,2014-10-28 10:42:30,0.87,10.44,10.44,2,1,0,3,2,1,1,0,NAO,0,0
cb54ae18fbb79f245ed381f21daf13f76d1dcc90,2014-10-28 10:42:30,11.81,11.82,11.82,15,12,1,363,293,628,500,1,NAO,0,0
d74c291b997df0bf4661d568f0caabdf958adcce,2014-10-28 10:12:59,0.00,0.01,0.01,1,2,0,1,2,3,2,0,NAO,0,0
844dad90821a86efc3cd2ecd62f9131ca9e7cdc9,2014-10-28 09:50:07,0.00,4.49,4.49,1,2,0,1,2,1,1,2,NAO,0,0
4ef3bd8fbdab5af082d42fcc510cf5145671c509,2014-10-28 09:50:07,0.01,0.00,0.01,1,1,0,2,1,1,1,2,NAO,0,0
ab22135543a7e03f1636e4523423b6d9e0508cea,2014-10-28 09:50:07,11.46,4.79,11.46,10,4,1,155,18,402,53,1,NAO,0,0
a4b33110e3595d63fbf6f6ecf3144903a4aab0ce,2014-10-28 02:31:05,11.48,11.46,11.48,14,5,1,340,46,576,84,1,NAO,0,0
7e2ee40d6d5c0f2e32d99c5af1056ba88e8233dc,2014-10-28 02:28:04,11.46,0.21,11.46,12,2,1,285,4,487,5,0,NAO,0,0
1e8ce2817039d9b19caaf1de30e6f96478b2b962,2014-10-27 20:58:03,11.22,11.14,11.22,12,4,1,271,42,226,83,0,NAO,0,0
86554c7e0344e7f1a1229c07cf935cfdf62dcf16,2014-10-27 17:37:35,0.00,0.00,0.0,1,1,0,1,1,3,2,0,NAO,0,0
a7e58cd1cbbe2ed5cd767bb259c3badf6ea0a00b,2014-10-27 14:01:45,0.03,0.00,0.03,1,1,0,3,1,5,4,0,NAO,0,0
994e06c4e58247c3f0b2d4f5a09c8107df719096,2014-10-27 12:32:12,0.00,0.00,0.0,1,1,0,1,1,4,1,0,NAO,0,0
cd819513b5dac3d4188f89eb80e9e5d191de4cd4,2014-10-27 11:01:47,0.00,0.00,0.0,1,1,0,1,1,3,7,1,NAO,0,0
ce4442bfbc22f2a013c25cf96332cb1234b94d6f,2014-10-27 10:17:21,0.00,0.00,0.0,1,1,0,1,1,7,2,0,NAO,0,0
1d82d11255983a0077b6e57d7569ef0a4abbc37d,2014-10-23 11:09:04,0.00,0.00,0.0,2,1,0,2,1,3,4,0,NAO,0,0
a6eb9c3dc437588ec4d06b7325e900e294d26031,2014-10-21 12:34:25,0.95,0.08,0.95,8,1,1,25,2,21,2,0,NAO,0,0
